id	filename	md5	size	state
04e0f938-9194-4d83-86e6-9e95e7e3f3dc	c5d97e4a-8a34-4d99-8fae-70dd5bb12234.FPKM.txt.gz	57c82c4052b2b2d81ebaabc9b70ee071	561179	live
04e48a12-0126-4746-868a-698621ebb5b2	5dc059dd-6aa0-4d5b-b447-b5be0a9021ad.FPKM-UQ.txt.gz	ae657f7d21adcb37ac303c13f7838e20	527730	live
051d3b55-a9f1-4f26-bcff-0dd28044d282	a85824a2-de8d-4c52-942f-d8af5fe92ea9.htseq.counts.gz	0bd28c24a7323c73a8433291b97cf712	249147	live
05360eb2-3e42-49a8-80cc-312b84e6dae5	a6d0f911-5137-4a56-a772-51da9d23f253.htseq.counts.gz	f583d1f4a382afb61a740992d0fa9c03	260038	live
0542cc9d-4937-4efd-b6c5-c86be854e4e4	b42d8f67-8e05-4302-ae87-783dfb38a58a.FPKM-UQ.txt.gz	79ed3bfe0e95b166602a5bf8e51be363	520231	live
054e5e22-0c59-4ac7-a3d8-7fff96f2f8c5	ff975b13-1717-4c41-a653-3a57d702cb2f.FPKM-UQ.txt.gz	42637e1d73940720174cc9bc11273d46	527349	live
055ca286-85ea-44de-ac25-e4d4ef801007	37759f54-5e74-48fd-87fe-630270219430.FPKM-UQ.txt.gz	6fc287082f1c6c6a6f1892fdd9b797b7	552413	live
057d20f8-15cd-4f14-b3aa-aabb0a9a3690	bf10b66f-f192-44fe-9580-16599fb7904b.FPKM.txt.gz	2fa8a4f2941bbc70a1b58c07b0179e60	529058	live
05914020-4fc0-42a8-966f-ff437ea7d79c	a6786f3b-caf0-4e1f-9711-1479b1ae0fdf.FPKM.txt.gz	634bf5964ca1a16732d845b58321556e	510955	live
0597d89f-e2cb-475c-807e-19ed6c81539d	58ff1a2a-76d0-4727-a749-7c9cf1bae05a.FPKM-UQ.txt.gz	cd3b90817e21b23e22ce0562eea30964	525466	live
05e758a4-3ab7-46b0-9714-f7307bebc692	6f899334-8741-4d1d-a8e2-3bf17a25c968.FPKM-UQ.txt.gz	c61c2bef613e12b965eccf34b9f56f06	519744	live
